originalid,year,colenr
5045,2020,1. Not enrolled
5046,2020,1. Not enrolled
5047,2020,1. Not enrolled
5048,2020,
5049,2020,
5050,2020,1. Not enrolled
5051,2020,1. Not enrolled
5052,2020,1. Not enrolled
5053,2020,1. Not enrolled
5054,2020,1. Not enrolled
5055,2020,1. Not enrolled
5056,2020,
5057,2020,1. Not enrolled
5058,2020,1. Not enrolled
5059,2020,2. 2-year college 
5060,2020,1. Not enrolled
5061,2020,
5062,2020,1. Not enrolled
5063,2020,1. Not enrolled
5064,2020,1. Not enrolled
5065,2020,
5066,2020,
5067,2020,
5068,2020,1. Not enrolled
5069,2020,1. Not enrolled
5070,2020,1. Not enrolled
5071,2020,
5072,2020,1. Not enrolled
5073,2020,1. Not enrolled
5074,2020,
5075,2020,1. Not enrolled
5076,2020,1. Not enrolled
5077,2020,1. Not enrolled
5078,2020,
5079,2020,1. Not enrolled
5080,2020,
5081,2020,1. Not enrolled
5082,2020,1. Not enrolled
5083,2020,
5084,2020,1. Not enrolled
5085,2020,
5086,2020,1. Not enrolled
5087,2020,
5088,2020,1. Not enrolled
5089,2020,1. Not enrolled
5090,2020,
5091,2020,1. Not enrolled
5092,2020,1. Not enrolled
5093,2020,1. Not enrolled
5094,2020,1. Not enrolled
5095,2020,1. Not enrolled
5096,2020,1. Not enrolled
5097,2020,
5098,2020,1. Not enrolled
5099,2020,
5100,2020,1. Not enrolled
5101,2020,
5102,2020,1. Not enrolled
5103,2020,1. Not enrolled
5104,2020,1. Not enrolled
5105,2020,1. Not enrolled
5106,2020,1. Not enrolled
5107,2020,
5108,2020,
5109,2020,1. Not enrolled
5110,2020,1. Not enrolled
5111,2020,1. Not enrolled
5112,2020,
5113,2020,1. Not enrolled
5114,2020,1. Not enrolled
5115,2020,1. Not enrolled
5116,2020,1. Not enrolled
5117,2020,1. Not enrolled
5118,2020,4. Graduate program
5119,2020,
5120,2020,1. Not enrolled
5121,2020,1. Not enrolled
5122,2020,1. Not enrolled
5123,2020,1. Not enrolled
5124,2020,1. Not enrolled
5125,2020,3. 4-year college
5126,2020,1. Not enrolled
5127,2020,1. Not enrolled
5128,2020,1. Not enrolled
5129,2020,1. Not enrolled
5130,2020,
5131,2020,1. Not enrolled
5132,2020,
5133,2020,
5134,2020,4. Graduate program
5135,2020,
5136,2020,1. Not enrolled
5137,2020,1. Not enrolled
5138,2020,1. Not enrolled
5139,2020,1. Not enrolled
5140,2020,1. Not enrolled
5141,2020,1. Not enrolled
5142,2020,1. Not enrolled
5143,2020,4. Graduate program
5144,2020,1. Not enrolled
5145,2020,1. Not enrolled
5146,2020,1. Not enrolled
5147,2020,
5148,2020,1. Not enrolled
5149,2020,
5150,2020,1. Not enrolled
5151,2020,1. Not enrolled
5152,2020,
5153,2020,4. Graduate program
5154,2020,1. Not enrolled
5155,2020,1. Not enrolled
5156,2020,1. Not enrolled
5157,2020,1. Not enrolled
5158,2020,1. Not enrolled
5159,2020,1. Not enrolled
5160,2020,
5161,2020,1. Not enrolled
5162,2020,1. Not enrolled
5163,2020,1. Not enrolled
5164,2020,1. Not enrolled
5165,2020,
5166,2020,1. Not enrolled
5167,2020,1. Not enrolled
5170,2020,1. Not enrolled
5171,2020,
5172,2020,1. Not enrolled
5173,2020,1. Not enrolled
5174,2020,1. Not enrolled
5175,2020,1. Not enrolled
5176,2020,1. Not enrolled
5177,2020,1. Not enrolled
5178,2020,1. Not enrolled
5179,2020,1. Not enrolled
5180,2020,
5181,2020,1. Not enrolled
5182,2020,
5183,2020,1. Not enrolled
5184,2020,1. Not enrolled
5185,2020,1. Not enrolled
5186,2020,
5187,2020,1. Not enrolled
5188,2020,1. Not enrolled
5189,2020,1. Not enrolled
5190,2020,1. Not enrolled
5191,2020,1. Not enrolled
5192,2020,1. Not enrolled
5193,2020,1. Not enrolled
5194,2020,1. Not enrolled
5195,2020,1. Not enrolled
5196,2020,1. Not enrolled
5197,2020,1. Not enrolled
5198,2020,1. Not enrolled
5199,2020,1. Not enrolled
5200,2020,
5201,2020,1. Not enrolled
5202,2020,1. Not enrolled
5203,2020,1. Not enrolled
5204,2020,1. Not enrolled
5205,2020,1. Not enrolled
5206,2020,1. Not enrolled
5207,2020,1. Not enrolled
5208,2020,1. Not enrolled
5209,2020,1. Not enrolled
5210,2020,1. Not enrolled
5211,2020,1. Not enrolled
5212,2020,1. Not enrolled
5213,2020,1. Not enrolled
5214,2020,1. Not enrolled
5215,2020,1. Not enrolled
5216,2020,1. Not enrolled
5217,2020,1. Not enrolled
5218,2020,1. Not enrolled
5219,2020,1. Not enrolled
5220,2020,1. Not enrolled
5221,2020,1. Not enrolled
5222,2020,1. Not enrolled
5223,2020,1. Not enrolled
5224,2020,1. Not enrolled
5225,2020,
5226,2020,
5227,2020,1. Not enrolled
5228,2020,1. Not enrolled
5229,2020,1. Not enrolled
5230,2020,3. 4-year college
5231,2020,1. Not enrolled
5232,2020,1. Not enrolled
5233,2020,1. Not enrolled
5234,2020,
5235,2020,1. Not enrolled
5236,2020,1. Not enrolled
5237,2020,1. Not enrolled
5238,2020,1. Not enrolled
5239,2020,1. Not enrolled
5240,2020,
5241,2020,1. Not enrolled
5242,2020,
5243,2020,1. Not enrolled
5244,2020,
5245,2020,1. Not enrolled
5246,2020,1. Not enrolled
5247,2020,1. Not enrolled
5248,2020,1. Not enrolled
5249,2020,1. Not enrolled
5250,2020,
5251,2020,1. Not enrolled
5252,2020,1. Not enrolled
5253,2020,
5254,2020,
5255,2020,1. Not enrolled
5256,2020,1. Not enrolled
5257,2020,1. Not enrolled
5258,2020,1. Not enrolled
5259,2020,
5260,2020,
5261,2020,1. Not enrolled
5262,2020,1. Not enrolled
5263,2020,1. Not enrolled
5264,2020,1. Not enrolled
5265,2020,1. Not enrolled
5266,2020,1. Not enrolled
5267,2020,1. Not enrolled
5268,2020,
5269,2020,1. Not enrolled
5270,2020,1. Not enrolled
5271,2020,1. Not enrolled
5272,2020,1. Not enrolled
5273,2020,1. Not enrolled
5274,2020,
5275,2020,1. Not enrolled
5276,2020,1. Not enrolled
5277,2020,1. Not enrolled
5278,2020,
5279,2020,1. Not enrolled
5280,2020,1. Not enrolled
5281,2020,1. Not enrolled
5282,2020,1. Not enrolled
5283,2020,
5284,2020,
5285,2020,1. Not enrolled
5286,2020,1. Not enrolled
5287,2020,
5288,2020,1. Not enrolled
5289,2020,1. Not enrolled
5290,2020,
5291,2020,1. Not enrolled
5292,2020,1. Not enrolled
5293,2020,1. Not enrolled
5294,2020,3. 4-year college
5295,2020,1. Not enrolled
5296,2020,
5297,2020,1. Not enrolled
5298,2020,1. Not enrolled
5299,2020,1. Not enrolled
5300,2020,
5301,2020,1. Not enrolled
5302,2020,1. Not enrolled
5303,2020,3. 4-year college
5304,2020,
5305,2020,1. Not enrolled
5306,2020,1. Not enrolled
5307,2020,
5308,2020,
5309,2020,1. Not enrolled
5310,2020,1. Not enrolled
5311,2020,1. Not enrolled
5312,2020,1. Not enrolled
5313,2020,1. Not enrolled
5314,2020,1. Not enrolled
5315,2020,
5316,2020,1. Not enrolled
5317,2020,1. Not enrolled
5318,2020,1. Not enrolled
5319,2020,1. Not enrolled
5320,2020,1. Not enrolled
5321,2020,1. Not enrolled
5322,2020,
5323,2020,
5324,2020,
5325,2020,
5326,2020,1. Not enrolled
5327,2020,
5328,2020,1. Not enrolled
5329,2020,1. Not enrolled
5330,2020,3. 4-year college
5331,2020,1. Not enrolled
5332,2020,1. Not enrolled
5333,2020,
5334,2020,1. Not enrolled
5335,2020,
5336,2020,1. Not enrolled
5337,2020,1. Not enrolled
5338,2020,1. Not enrolled
5339,2020,
5340,2020,1. Not enrolled
5341,2020,
5342,2020,1. Not enrolled
5343,2020,1. Not enrolled
5344,2020,
5345,2020,1. Not enrolled
5346,2020,1. Not enrolled
5347,2020,1. Not enrolled
5348,2020,
5349,2020,1. Not enrolled
5350,2020,1. Not enrolled
5351,2020,
5352,2020,1. Not enrolled
5353,2020,1. Not enrolled
5354,2020,1. Not enrolled
5355,2020,1. Not enrolled
5356,2020,1. Not enrolled
5357,2020,1. Not enrolled
5358,2020,1. Not enrolled
5359,2020,1. Not enrolled
5360,2020,
5361,2020,1. Not enrolled
5362,2020,
5363,2020,1. Not enrolled
5364,2020,1. Not enrolled
5365,2020,
5366,2020,
5367,2020,1. Not enrolled
5368,2020,1. Not enrolled
5369,2020,1. Not enrolled
5370,2020,
5371,2020,1. Not enrolled
5372,2020,
5373,2020,1. Not enrolled
5374,2020,1. Not enrolled
5375,2020,
5376,2020,1. Not enrolled
5377,2020,
5378,2020,1. Not enrolled
5379,2020,
5380,2020,1. Not enrolled
5381,2020,1. Not enrolled
5382,2020,1. Not enrolled
5383,2020,1. Not enrolled
5384,2020,
5385,2020,1. Not enrolled
5386,2020,
5387,2020,1. Not enrolled
5388,2020,1. Not enrolled
5389,2020,
5390,2020,1. Not enrolled
5391,2020,1. Not enrolled
5392,2020,1. Not enrolled
5393,2020,1. Not enrolled
5394,2020,1. Not enrolled
5395,2020,
5396,2020,1. Not enrolled
5397,2020,1. Not enrolled
5398,2020,
5399,2020,1. Not enrolled
5400,2020,
5401,2020,4. Graduate program
5402,2020,1. Not enrolled
5403,2020,1. Not enrolled
5404,2020,1. Not enrolled
5405,2020,1. Not enrolled
5406,2020,
5407,2020,1. Not enrolled
5408,2020,1. Not enrolled
5409,2020,1. Not enrolled
5410,2020,1. Not enrolled
5411,2020,1. Not enrolled
5412,2020,1. Not enrolled
5413,2020,1. Not enrolled
5414,2020,
5415,2020,1. Not enrolled
5416,2020,
5417,2020,1. Not enrolled
5418,2020,1. Not enrolled
5419,2020,
5420,2020,
5421,2020,1. Not enrolled
5422,2020,1. Not enrolled
5423,2020,
5424,2020,1. Not enrolled
5425,2020,1. Not enrolled
5426,2020,
5427,2020,1. Not enrolled
5428,2020,3. 4-year college
5429,2020,1. Not enrolled
5430,2020,
5431,2020,
5432,2020,1. Not enrolled
5433,2020,1. Not enrolled
5434,2020,1. Not enrolled
5435,2020,1. Not enrolled
5436,2020,1. Not enrolled
5437,2020,1. Not enrolled
5438,2020,1. Not enrolled
5439,2020,1. Not enrolled
5440,2020,1. Not enrolled
5441,2020,1. Not enrolled
5442,2020,1. Not enrolled
5443,2020,1. Not enrolled
5444,2020,1. Not enrolled
5445,2020,
5446,2020,
5447,2020,
5448,2020,1. Not enrolled
5449,2020,1. Not enrolled
5450,2020,1. Not enrolled
5451,2020,1. Not enrolled
5452,2020,1. Not enrolled
5453,2020,1. Not enrolled
5454,2020,1. Not enrolled
5455,2020,
5456,2020,1. Not enrolled
5457,2020,1. Not enrolled
5458,2020,1. Not enrolled
5459,2020,1. Not enrolled
5460,2020,1. Not enrolled
5461,2020,1. Not enrolled
5462,2020,1. Not enrolled
5463,2020,1. Not enrolled
5464,2020,
5465,2020,1. Not enrolled
5466,2020,1. Not enrolled
5467,2020,2. 2-year college 
5468,2020,1. Not enrolled
5469,2020,
5470,2020,
5471,2020,1. Not enrolled
5472,2020,1. Not enrolled
5473,2020,1. Not enrolled
5474,2020,
5475,2020,
5476,2020,
5477,2020,
5478,2020,1. Not enrolled
5479,2020,1. Not enrolled
5480,2020,1. Not enrolled
5481,2020,1. Not enrolled
5482,2020,1. Not enrolled
5483,2020,1. Not enrolled
5484,2020,1. Not enrolled
5485,2020,1. Not enrolled
5486,2020,
5487,2020,1. Not enrolled
5488,2020,
5489,2020,1. Not enrolled
5490,2020,3. 4-year college
5491,2020,
5492,2020,1. Not enrolled
5493,2020,1. Not enrolled
5494,2020,
5495,2020,
5496,2020,1. Not enrolled
5497,2020,1. Not enrolled
5498,2020,1. Not enrolled
5499,2020,1. Not enrolled
5500,2020,1. Not enrolled
5501,2020,1. Not enrolled
5502,2020,1. Not enrolled
5503,2020,3. 4-year college
5504,2020,1. Not enrolled
5505,2020,1. Not enrolled
5506,2020,1. Not enrolled
5507,2020,2. 2-year college 
5508,2020,1. Not enrolled
5509,2020,
5510,2020,
5511,2020,1. Not enrolled
5512,2020,1. Not enrolled
5513,2020,
5514,2020,
5515,2020,1. Not enrolled
5516,2020,1. Not enrolled
5517,2020,
5518,2020,1. Not enrolled
5519,2020,1. Not enrolled
5520,2020,1. Not enrolled
5521,2020,1. Not enrolled
5522,2020,1. Not enrolled
5523,2020,1. Not enrolled
5524,2020,
5525,2020,
5526,2020,1. Not enrolled
5527,2020,
5528,2020,1. Not enrolled
5529,2020,1. Not enrolled
5530,2020,
5531,2020,1. Not enrolled
5532,2020,1. Not enrolled
5533,2020,1. Not enrolled
5534,2020,1. Not enrolled
5535,2020,1. Not enrolled
5536,2020,1. Not enrolled
5537,2020,1. Not enrolled
5538,2020,1. Not enrolled
5539,2020,1. Not enrolled
5540,2020,1. Not enrolled
5541,2020,1. Not enrolled
5542,2020,1. Not enrolled
5543,2020,1. Not enrolled
5544,2020,1. Not enrolled
5545,2020,1. Not enrolled
5546,2020,1. Not enrolled
5547,2020,1. Not enrolled
5548,2020,1. Not enrolled
5549,2020,1. Not enrolled
5550,2020,
5551,2020,1. Not enrolled
5552,2020,1. Not enrolled
5553,2020,
5554,2020,1. Not enrolled
5555,2020,
5556,2020,1. Not enrolled
5557,2020,1. Not enrolled
5558,2020,1. Not enrolled
5560,2020,1. Not enrolled
5561,2020,1. Not enrolled
5562,2020,1. Not enrolled
5563,2020,1. Not enrolled
5564,2020,1. Not enrolled
5565,2020,
5566,2020,1. Not enrolled
5567,2020,
5568,2020,1. Not enrolled
5569,2020,2. 2-year college 
5570,2020,1. Not enrolled
5571,2020,1. Not enrolled
5572,2020,1. Not enrolled
5573,2020,1. Not enrolled
5574,2020,1. Not enrolled
5575,2020,1. Not enrolled
5576,2020,1. Not enrolled
5577,2020,1. Not enrolled
5578,2020,1. Not enrolled
5579,2020,1. Not enrolled
5580,2020,1. Not enrolled
5581,2020,1. Not enrolled
5582,2020,
5583,2020,
5584,2020,1. Not enrolled
5585,2020,1. Not enrolled
5586,2020,
5587,2020,
5588,2020,
5589,2020,1. Not enrolled
5590,2020,1. Not enrolled
5591,2020,1. Not enrolled
5592,2020,1. Not enrolled
5593,2020,1. Not enrolled
5594,2020,1. Not enrolled
5595,2020,1. Not enrolled
5596,2020,1. Not enrolled
5597,2020,
5598,2020,1. Not enrolled
5599,2020,1. Not enrolled
5600,2020,1. Not enrolled
5601,2020,1. Not enrolled
5602,2020,1. Not enrolled
5603,2020,1. Not enrolled
5604,2020,
5605,2020,1. Not enrolled
5606,2020,1. Not enrolled
5607,2020,1. Not enrolled
5608,2020,1. Not enrolled
5609,2020,1. Not enrolled
5610,2020,1. Not enrolled
5611,2020,1. Not enrolled
5612,2020,1. Not enrolled
5613,2020,4. Graduate program
5614,2020,1. Not enrolled
5615,2020,1. Not enrolled
5616,2020,1. Not enrolled
5617,2020,1. Not enrolled
5618,2020,1. Not enrolled
5619,2020,
5620,2020,1. Not enrolled
5621,2020,
5622,2020,1. Not enrolled
5623,2020,1. Not enrolled
5624,2020,1. Not enrolled
5625,2020,3. 4-year college
5626,2020,
5627,2020,1. Not enrolled
5628,2020,1. Not enrolled
5629,2020,1. Not enrolled
5630,2020,1. Not enrolled
5631,2020,
5632,2020,1. Not enrolled
5633,2020,3. 4-year college
5634,2020,1. Not enrolled
5635,2020,
5636,2020,1. Not enrolled
5637,2020,1. Not enrolled
5638,2020,1. Not enrolled
5639,2020,1. Not enrolled
5640,2020,3. 4-year college
5641,2020,1. Not enrolled
5642,2020,
5643,2020,1. Not enrolled
5644,2020,1. Not enrolled
5645,2020,1. Not enrolled
5646,2020,4. Graduate program
5647,2020,1. Not enrolled
5648,2020,1. Not enrolled
5649,2020,1. Not enrolled
5650,2020,
5651,2020,
5652,2020,1. Not enrolled
5653,2020,1. Not enrolled
5654,2020,1. Not enrolled
5655,2020,1. Not enrolled
5656,2020,1. Not enrolled
5657,2020,1. Not enrolled
5658,2020,1. Not enrolled
5659,2020,1. Not enrolled
5660,2020,1. Not enrolled
5661,2020,
5662,2020,
5663,2020,1. Not enrolled
5664,2020,
5665,2020,
5666,2020,
5667,2020,
5668,2020,
5669,2020,1. Not enrolled
5670,2020,1. Not enrolled
5671,2020,1. Not enrolled
5672,2020,1. Not enrolled
5673,2020,1. Not enrolled
5674,2020,
5675,2020,1. Not enrolled
5676,2020,1. Not enrolled
5677,2020,1. Not enrolled
5678,2020,1. Not enrolled
5679,2020,
5680,2020,1. Not enrolled
5681,2020,1. Not enrolled
5682,2020,1. Not enrolled
5683,2020,1. Not enrolled
5684,2020,1. Not enrolled
5685,2020,
5686,2020,1. Not enrolled
5687,2020,1. Not enrolled
5688,2020,1. Not enrolled
5689,2020,1. Not enrolled
5690,2020,1. Not enrolled
5691,2020,1. Not enrolled
5692,2020,1. Not enrolled
5693,2020,
5694,2020,1. Not enrolled
5695,2020,1. Not enrolled
5696,2020,1. Not enrolled
5697,2020,1. Not enrolled
5698,2020,1. Not enrolled
5699,2020,1. Not enrolled
5700,2020,1. Not enrolled
5701,2020,1. Not enrolled
5702,2020,1. Not enrolled
5703,2020,1. Not enrolled
5704,2020,1. Not enrolled
5705,2020,1. Not enrolled
5706,2020,1. Not enrolled
5707,2020,
5708,2020,1. Not enrolled
5709,2020,
5710,2020,1. Not enrolled
5711,2020,1. Not enrolled
5712,2020,1. Not enrolled
5713,2020,4. Graduate program
5714,2020,1. Not enrolled
5715,2020,1. Not enrolled
5716,2020,1. Not enrolled
5717,2020,1. Not enrolled
5718,2020,1. Not enrolled
5719,2020,
5720,2020,1. Not enrolled
5721,2020,
5722,2020,1. Not enrolled
5723,2020,1. Not enrolled
5724,2020,1. Not enrolled
5725,2020,1. Not enrolled
5726,2020,1. Not enrolled
5727,2020,1. Not enrolled
5728,2020,1. Not enrolled
5729,2020,1. Not enrolled
5730,2020,1. Not enrolled
5731,2020,4. Graduate program
5732,2020,1. Not enrolled
5733,2020,1. Not enrolled
5734,2020,1. Not enrolled
5735,2020,1. Not enrolled
5736,2020,1. Not enrolled
5737,2020,1. Not enrolled
5738,2020,1. Not enrolled
5739,2020,1. Not enrolled
5740,2020,1. Not enrolled
5741,2020,3. 4-year college
5742,2020,
5743,2020,1. Not enrolled
5744,2020,1. Not enrolled
5745,2020,1. Not enrolled
5746,2020,
5747,2020,1. Not enrolled
5748,2020,
5749,2020,1. Not enrolled
5750,2020,
5751,2020,1. Not enrolled
5752,2020,
5753,2020,1. Not enrolled
5754,2020,
5755,2020,1. Not enrolled
5756,2020,
5757,2020,1. Not enrolled
5758,2020,
5759,2020,
5760,2020,1. Not enrolled
5761,2020,1. Not enrolled
5762,2020,1. Not enrolled
5763,2020,1. Not enrolled
5764,2020,
5765,2020,1. Not enrolled
5766,2020,1. Not enrolled
5767,2020,
5768,2020,1. Not enrolled
5769,2020,1. Not enrolled
5770,2020,1. Not enrolled
5771,2020,1. Not enrolled
5772,2020,1. Not enrolled
5773,2020,1. Not enrolled
5774,2020,1. Not enrolled
5775,2020,1. Not enrolled
5776,2020,1. Not enrolled
5777,2020,1. Not enrolled
5778,2020,1. Not enrolled
5779,2020,1. Not enrolled
5780,2020,1. Not enrolled
5781,2020,1. Not enrolled
5782,2020,1. Not enrolled
5783,2020,1. Not enrolled
5784,2020,1. Not enrolled
5785,2020,1. Not enrolled
5786,2020,1. Not enrolled
5787,2020,1. Not enrolled
5788,2020,1. Not enrolled
5789,2020,
5790,2020,1. Not enrolled
5791,2020,1. Not enrolled
5792,2020,1. Not enrolled
5793,2020,1. Not enrolled
5794,2020,1. Not enrolled
5795,2020,1. Not enrolled
5796,2020,
5797,2020,1. Not enrolled
5798,2020,
5799,2020,1. Not enrolled
5800,2020,1. Not enrolled
5801,2020,
5802,2020,
5803,2020,1. Not enrolled
5804,2020,1. Not enrolled
5805,2020,1. Not enrolled
5806,2020,1. Not enrolled
5807,2020,1. Not enrolled
5808,2020,1. Not enrolled
5809,2020,1. Not enrolled
5810,2020,
5811,2020,1. Not enrolled
5813,2020,
5814,2020,1. Not enrolled
5815,2020,1. Not enrolled
5816,2020,
5817,2020,1. Not enrolled
5818,2020,3. 4-year college
5819,2020,1. Not enrolled
5820,2020,1. Not enrolled
5821,2020,
5822,2020,1. Not enrolled
5823,2020,
5824,2020,1. Not enrolled
5825,2020,1. Not enrolled
5826,2020,1. Not enrolled
5827,2020,1. Not enrolled
5828,2020,1. Not enrolled
5829,2020,1. Not enrolled
5830,2020,1. Not enrolled
5831,2020,1. Not enrolled
5832,2020,1. Not enrolled
5833,2020,1. Not enrolled
5834,2020,1. Not enrolled
5835,2020,
5836,2020,1. Not enrolled
5837,2020,1. Not enrolled
5838,2020,1. Not enrolled
5839,2020,1. Not enrolled
5840,2020,1. Not enrolled
5841,2020,1. Not enrolled
5842,2020,
5843,2020,1. Not enrolled
5844,2020,1. Not enrolled
5845,2020,1. Not enrolled
5846,2020,1. Not enrolled
5847,2020,1. Not enrolled
5848,2020,1. Not enrolled
5849,2020,1. Not enrolled
5850,2020,1. Not enrolled
5851,2020,1. Not enrolled
5852,2020,1. Not enrolled
5853,2020,1. Not enrolled
5854,2020,1. Not enrolled
5855,2020,1. Not enrolled
5856,2020,1. Not enrolled
5857,2020,
5858,2020,1. Not enrolled
5859,2020,1. Not enrolled
5860,2020,4. Graduate program
5861,2020,1. Not enrolled
5862,2020,
5863,2020,1. Not enrolled
5864,2020,1. Not enrolled
5865,2020,1. Not enrolled
5866,2020,
5867,2020,1. Not enrolled
5868,2020,1. Not enrolled
5869,2020,1. Not enrolled
5870,2020,1. Not enrolled
5871,2020,
5872,2020,1. Not enrolled
5873,2020,
5874,2020,
5875,2020,1. Not enrolled
5876,2020,1. Not enrolled
5877,2020,
5878,2020,1. Not enrolled
5879,2020,1. Not enrolled
5880,2020,1. Not enrolled
5881,2020,1. Not enrolled
5882,2020,
5883,2020,
5884,2020,1. Not enrolled
5885,2020,
5886,2020,
5887,2020,
5888,2020,1. Not enrolled
5889,2020,1. Not enrolled
5890,2020,1. Not enrolled
5891,2020,3. 4-year college
5892,2020,1. Not enrolled
5893,2020,1. Not enrolled
5894,2020,1. Not enrolled
5895,2020,1. Not enrolled
5896,2020,1. Not enrolled
5897,2020,1. Not enrolled
5898,2020,1. Not enrolled
5899,2020,1. Not enrolled
5900,2020,
5901,2020,
5902,2020,1. Not enrolled
5903,2020,1. Not enrolled
5904,2020,
5905,2020,1. Not enrolled
5906,2020,1. Not enrolled
5907,2020,1. Not enrolled
5908,2020,1. Not enrolled
5909,2020,1. Not enrolled
5910,2020,
5911,2020,
5912,2020,1. Not enrolled
5913,2020,1. Not enrolled
5914,2020,1. Not enrolled
5915,2020,4. Graduate program
5916,2020,
5917,2020,
5918,2020,1. Not enrolled
5919,2020,1. Not enrolled
5920,2020,1. Not enrolled
5921,2020,1. Not enrolled
5922,2020,1. Not enrolled
5923,2020,
5924,2020,1. Not enrolled
5925,2020,1. Not enrolled
5926,2020,
5927,2020,1. Not enrolled
5928,2020,3. 4-year college
5929,2020,1. Not enrolled
5930,2020,
5931,2020,1. Not enrolled
5932,2020,1. Not enrolled
5933,2020,
5934,2020,1. Not enrolled
5935,2020,1. Not enrolled
5936,2020,1. Not enrolled
5937,2020,
5938,2020,2. 2-year college 
5939,2020,1. Not enrolled
5940,2020,1. Not enrolled
5941,2020,1. Not enrolled
5942,2020,1. Not enrolled
5943,2020,1. Not enrolled
5944,2020,2. 2-year college 
5945,2020,1. Not enrolled
5946,2020,1. Not enrolled
5947,2020,1. Not enrolled
5948,2020,1. Not enrolled
5949,2020,
5950,2020,1. Not enrolled
5951,2020,1. Not enrolled
5952,2020,1. Not enrolled
5953,2020,3. 4-year college
5954,2020,1. Not enrolled
5955,2020,1. Not enrolled
5956,2020,1. Not enrolled
5957,2020,1. Not enrolled
5958,2020,1. Not enrolled
5959,2020,1. Not enrolled
5960,2020,1. Not enrolled
5961,2020,1. Not enrolled
5962,2020,
5963,2020,1. Not enrolled
5964,2020,1. Not enrolled
5965,2020,1. Not enrolled
5966,2020,1. Not enrolled
5967,2020,
5968,2020,
5969,2020,
5970,2020,
5971,2020,1. Not enrolled
5972,2020,1. Not enrolled
5973,2020,
5974,2020,
5975,2020,1. Not enrolled
5976,2020,
5977,2020,1. Not enrolled
5978,2020,
5979,2020,
5980,2020,1. Not enrolled
5981,2020,1. Not enrolled
5982,2020,1. Not enrolled
5983,2020,1. Not enrolled
5984,2020,
5985,2020,1. Not enrolled
5986,2020,1. Not enrolled
5987,2020,1. Not enrolled
5988,2020,1. Not enrolled
5989,2020,1. Not enrolled
5990,2020,1. Not enrolled
5991,2020,
5992,2020,
5993,2020,1. Not enrolled
5994,2020,1. Not enrolled
5995,2020,1. Not enrolled
5996,2020,1. Not enrolled
5997,2020,1. Not enrolled
5998,2020,
5999,2020,1. Not enrolled
6000,2020,1. Not enrolled
6001,2020,1. Not enrolled
6002,2020,1. Not enrolled
6003,2020,1. Not enrolled
6004,2020,1. Not enrolled
6005,2020,
6006,2020,1. Not enrolled
6007,2020,1. Not enrolled
6008,2020,1. Not enrolled
6009,2020,
6010,2020,1. Not enrolled
6011,2020,1. Not enrolled
6012,2020,1. Not enrolled
6013,2020,1. Not enrolled
6014,2020,1. Not enrolled
6015,2020,1. Not enrolled
6016,2020,1. Not enrolled
6017,2020,1. Not enrolled
6018,2020,
6019,2020,
6020,2020,
6021,2020,
6022,2020,1. Not enrolled
6023,2020,1. Not enrolled
6025,2020,
6026,2020,1. Not enrolled
6027,2020,1. Not enrolled
6028,2020,1. Not enrolled
6029,2020,1. Not enrolled
6030,2020,1. Not enrolled
6031,2020,1. Not enrolled
6032,2020,1. Not enrolled
6033,2020,1. Not enrolled
6034,2020,1. Not enrolled
6035,2020,
6036,2020,1. Not enrolled
6037,2020,
6038,2020,1. Not enrolled
6039,2020,1. Not enrolled
6040,2020,
6041,2020,1. Not enrolled
6042,2020,1. Not enrolled
6043,2020,
6044,2020,1. Not enrolled
6045,2020,
6046,2020,
6047,2020,1. Not enrolled
6048,2020,1. Not enrolled
6049,2020,1. Not enrolled
6050,2020,1. Not enrolled
6051,2020,1. Not enrolled
6052,2020,
6053,2020,1. Not enrolled
6054,2020,1. Not enrolled
6055,2020,
6056,2020,1. Not enrolled
6057,2020,1. Not enrolled
6058,2020,1. Not enrolled
6059,2020,1. Not enrolled
6060,2020,1. Not enrolled
6061,2020,1. Not enrolled
6062,2020,
6063,2020,1. Not enrolled
6064,2020,1. Not enrolled
6065,2020,1. Not enrolled
6066,2020,1. Not enrolled
6067,2020,1. Not enrolled
6068,2020,1. Not enrolled
6069,2020,
6070,2020,1. Not enrolled
6071,2020,1. Not enrolled
6072,2020,1. Not enrolled
6073,2020,3. 4-year college
6074,2020,1. Not enrolled
6075,2020,1. Not enrolled
6076,2020,1. Not enrolled
6077,2020,
6078,2020,1. Not enrolled
6079,2020,1. Not enrolled
6080,2020,1. Not enrolled
6081,2020,
6082,2020,1. Not enrolled
6083,2020,1. Not enrolled
6084,2020,1. Not enrolled
6085,2020,1. Not enrolled
6086,2020,1. Not enrolled
6087,2020,1. Not enrolled
6088,2020,1. Not enrolled
6089,2020,1. Not enrolled
6090,2020,1. Not enrolled
6091,2020,
6092,2020,1. Not enrolled
6093,2020,1. Not enrolled
6094,2020,1. Not enrolled
6095,2020,
6096,2020,1. Not enrolled
6097,2020,
6098,2020,1. Not enrolled
6099,2020,1. Not enrolled
6100,2020,1. Not enrolled
6101,2020,1. Not enrolled
6102,2020,
6103,2020,1. Not enrolled
6104,2020,
6105,2020,1. Not enrolled
6106,2020,1. Not enrolled
6107,2020,
6108,2020,1. Not enrolled
6109,2020,1. Not enrolled
6110,2020,1. Not enrolled
6111,2020,
6112,2020,1. Not enrolled
6113,2020,1. Not enrolled
